quote_id,request_date,customer_age,gender,region,channel,price_offered,discount_percent,previous_policy,converted
103716,04-06-2023,40,F,North,Call Center,1086.51,0,0,1
103717,04-06-2023,26,M,North,Call Center,1056.95,15,0,0
103718,04-06-2023,51,F,North,Call Center,1374.33,0,1,0
103719,04-06-2023,63,M,East,Agent,1463.82,15,0,0
103720,05-06-2023,31,M,East,Online,1609.12,10,0,0
103721,05-06-2023,21,F,North,Online,1006.49,15,1,0
103722,05-06-2023,47,M,West,Call Center,1989.72,0,1,1
103723,05-06-2023,48,F,North,Call Center,1363.94,5,1,1
103724,05-06-2023,55,M,West,Online,1848.09,15,0,0
103725,05-06-2023,28,M,South,Call Center,1534.97,0,1,1
103726,05-06-2023,52,M,East,Online,1130.44,5,0,1
103727,05-06-2023,25,M,East,Agent,1797.57,10,0,0
103728,05-06-2023,20,M,West,Agent,1709.83,10,0,0
103729,05-06-2023,31,F,North,Agent,1527.44,20,0,0
103730,05-06-2023,30,M,East,Agent,1514.55,10,1,0
103731,05-06-2023,62,F,West,Agent,1087.48,20,0,0
103732,05-06-2023,49,M,South,Agent,1655.85,10,0,0
103733,05-06-2023,51,F,South,Online,1911.25,10,0,0
103734,05-06-2023,62,M,East,Call Center,1093.24,10,1,1
103735,05-06-2023,36,F,North,Online,1263.51,20,1,1
103736,05-06-2023,55,F,West,Agent,1902.31,20,1,0
103737,05-06-2023,33,M,East,Call Center,1284.34,15,0,1
103738,05-06-2023,19,M,South,Call Center,1653.94,0,0,1
103739,05-06-2023,57,M,North,Agent,1534.82,0,1,0
103740,05-06-2023,34,F,West,Agent,1596.33,0,1,0
103741,05-06-2023,51,F,East,Agent,1415.79,10,0,0
103742,05-06-2023,59,M,West,Agent,1299.99,0,1,0
103743,05-06-2023,33,M,North,Agent,1048.53,20,0,0
103744,06-06-2023,55,F,North,Agent,1744.28,15,1,0
103745,06-06-2023,19,F,South,Call Center,1746.09,5,0,0
103746,06-06-2023,19,M,North,Agent,1670.73,15,0,0
103747,06-06-2023,43,F,East,Agent,1643.63,0,0,1
103748,06-06-2023,30,M,West,Call Center,1243.72,0,1,1
103749,06-06-2023,64,M,North,Online,1022.34,20,1,1
103750,06-06-2023,48,M,North,Agent,1808.72,15,0,1
103751,06-06-2023,51,F,East,Call Center,1491.14,20,1,1
103752,06-06-2023,56,F,West,Call Center,1306.84,20,0,0
103753,06-06-2023,20,F,West,Online,1101.93,5,1,1
103754,06-06-2023,25,F,South,Agent,1062.72,20,1,1
103755,06-06-2023,40,M,South,Agent,1348.87,20,0,0
103756,06-06-2023,31,F,West,Agent,1804.74,5,1,0
103757,06-06-2023,44,M,East,Call Center,1918.72,10,1,0
103758,06-06-2023,46,M,East,Agent,1896.75,10,0,0
103759,06-06-2023,56,M,South,Agent,1920,5,0,0
103760,06-06-2023,56,F,North,Agent,1907.73,20,0,0
103761,06-06-2023,18,M,East,Agent,1527.22,0,0,1
103762,06-06-2023,34,M,North,Online,1219.42,15,1,0
103763,06-06-2023,58,F,East,Online,1798.05,0,1,0
103764,06-06-2023,47,M,West,Online,1213.71,0,0,0
103765,06-06-2023,30,F,South,Agent,1267.21,20,1,1
103766,06-06-2023,38,F,North,Agent,1233.25,15,0,1
103767,06-06-2023,36,F,North,Call Center,1514.98,15,0,0
103768,07-06-2023,36,M,West,Call Center,1321.83,10,0,0
103769,07-06-2023,42,F,East,Call Center,1154.16,5,1,0
103770,07-06-2023,39,F,North,Agent,1453.17,20,1,1
103771,07-06-2023,48,F,East,Online,1873.91,15,1,1
103772,07-06-2023,34,F,West,Online,1570.55,20,0,1
103773,07-06-2023,40,M,South,Online,1878.34,10,0,0
103774,07-06-2023,49,F,North,Agent,1195.87,0,1,0
103775,07-06-2023,27,M,East,Online,1166.97,15,1,0
103776,07-06-2023,27,F,North,Call Center,1575.58,10,1,1
103777,07-06-2023,53,M,East,Call Center,1463.33,20,1,0
103778,07-06-2023,25,F,East,Online,1660.17,10,0,1
103779,07-06-2023,37,M,East,Call Center,1794.63,10,1,1
103780,07-06-2023,49,F,West,Online,1751.31,10,1,1
103781,07-06-2023,31,M,South,Online,1942.26,10,0,0
103782,07-06-2023,45,M,North,Call Center,1398.26,10,1,0
103783,07-06-2023,63,M,South,Call Center,1206.39,10,1,1
103784,07-06-2023,41,F,East,Call Center,1550.91,5,1,1
103785,07-06-2023,32,M,East,Call Center,1110.74,20,0,0
103786,07-06-2023,39,M,South,Online,1288.85,0,0,1
103787,07-06-2023,47,M,South,Call Center,1207.89,20,1,0
103788,07-06-2023,21,M,North,Call Center,1396.56,15,0,0
103789,07-06-2023,30,F,East,Agent,1111.22,15,1,0
103790,07-06-2023,40,M,South,Call Center,1031.84,20,1,1
103791,07-06-2023,25,M,West,Call Center,1656.79,10,0,0
103792,08-06-2023,35,M,East,Online,1610.25,5,1,0
103793,08-06-2023,29,F,East,Online,1708.36,0,0,0
103794,08-06-2023,48,M,North,Agent,1660.39,10,0,0
103795,08-06-2023,31,M,West,Call Center,1114.29,20,0,1
103796,08-06-2023,51,M,North,Call Center,1291.08,20,1,0
103797,08-06-2023,35,M,West,Call Center,1129.53,5,1,1
103798,08-06-2023,51,F,North,Call Center,1842.97,5,1,1
103799,08-06-2023,28,M,West,Call Center,1746.9,20,1,1
103800,08-06-2023,58,M,West,Call Center,1201.53,10,0,1
103801,08-06-2023,29,F,West,Agent,1341.31,10,1,0
103802,08-06-2023,32,F,South,Call Center,1966.61,10,1,0
103803,08-06-2023,48,F,East,Call Center,1594.16,0,0,0
103804,08-06-2023,46,M,West,Call Center,1801.16,0,0,0
103805,08-06-2023,43,F,South,Agent,1264.59,10,1,0
103806,08-06-2023,35,M,South,Call Center,1210.05,20,0,0
103807,08-06-2023,49,F,North,Agent,1783.92,5,1,1
103808,08-06-2023,39,M,East,Online,1685.87,15,1,1
103809,08-06-2023,55,F,East,Call Center,1680.98,5,0,0
103810,08-06-2023,34,M,North,Agent,1552.63,5,0,0
103811,08-06-2023,40,F,East,Online,1563.58,15,1,0
103812,08-06-2023,41,M,North,Agent,1735.7,10,1,0
103813,08-06-2023,25,M,South,Agent,1270,5,1,1
103814,08-06-2023,58,M,South,Online,1352.77,15,1,0
103815,08-06-2023,23,M,West,Call Center,1871.64,20,1,0
103816,09-06-2023,22,M,North,Call Center,1308.87,20,0,0
103817,09-06-2023,61,M,South,Agent,1546.31,20,1,0
103818,09-06-2023,46,M,South,Online,1702.64,10,0,0
103819,09-06-2023,45,M,North,Call Center,1999.92,5,0,0
103820,09-06-2023,28,F,South,Agent,1435.29,5,0,0
103821,09-06-2023,18,M,East,Online,1428.09,0,1,0
103822,09-06-2023,60,M,South,Agent,1842.59,20,1,0
103823,09-06-2023,36,F,North,Online,1805.5,10,0,0
103824,09-06-2023,26,M,East,Call Center,1731.08,15,0,1
103825,09-06-2023,44,F,East,Call Center,1463.23,10,0,0
103826,09-06-2023,51,M,South,Agent,1323.94,5,0,0
103827,09-06-2023,61,F,West,Call Center,1608.73,20,0,0
103828,09-06-2023,21,F,East,Call Center,1876.22,0,1,0
103829,09-06-2023,53,M,North,Online,1883.78,10,0,0
103830,09-06-2023,35,F,West,Call Center,1108.5,0,1,0
103831,09-06-2023,32,M,West,Online,1428.35,5,0,0
103832,09-06-2023,30,M,East,Online,1464.72,15,0,0
103833,09-06-2023,36,M,South,Agent,1977.62,10,1,0
103834,09-06-2023,23,M,West,Online,1678,5,1,0
103835,09-06-2023,29,F,South,Call Center,1407.25,20,0,1
103836,09-06-2023,54,M,East,Online,1026.06,10,1,0
103837,09-06-2023,34,F,North,Online,1565.39,0,1,0
103838,09-06-2023,40,F,West,Agent,1096.08,10,0,0
103839,09-06-2023,43,M,North,Call Center,1834.45,5,0,0
103840,10-06-2023,46,M,South,Call Center,1752.52,5,0,1
103841,10-06-2023,50,M,South,Call Center,1460.51,0,1,0
103842,10-06-2023,44,M,North,Online,1429.21,5,0,1
103843,10-06-2023,42,F,East,Call Center,1897.34,10,0,0
103844,10-06-2023,27,M,East,Call Center,1288.46,0,1,0
103845,10-06-2023,64,F,West,Online,1249.02,5,0,0
103846,10-06-2023,40,M,West,Agent,1939.2,5,1,1
103847,10-06-2023,38,M,East,Agent,1809.25,10,1,0
103848,10-06-2023,38,M,East,Online,1820.63,5,0,0
103849,10-06-2023,60,M,North,Agent,1195.19,10,1,0
103850,10-06-2023,30,F,South,Agent,1143.3,20,1,0
103851,10-06-2023,54,F,South,Agent,1026.03,10,0,1
103852,10-06-2023,50,M,West,Call Center,1237.04,15,1,0
103853,10-06-2023,41,F,East,Agent,1774.19,5,0,0
103854,10-06-2023,61,F,North,Call Center,1240.04,20,0,0
103855,10-06-2023,28,M,West,Agent,1729.1,0,0,0
103856,10-06-2023,34,M,North,Call Center,1251.91,15,0,0
103857,10-06-2023,21,F,East,Online,1395.29,0,0,0
103858,10-06-2023,64,F,East,Online,1983.16,15,1,0
103859,10-06-2023,42,F,East,Agent,1244.81,20,1,0
103860,10-06-2023,47,F,South,Call Center,1376.37,20,1,1
103861,10-06-2023,26,M,East,Online,1301.09,20,0,0
103862,10-06-2023,38,M,West,Online,1109.62,15,0,0
103863,10-06-2023,37,F,South,Online,1489.89,10,0,0
103864,11-06-2023,36,M,North,Online,1378.69,0,0,0
103865,11-06-2023,36,F,West,Agent,1694.89,10,1,0
103866,11-06-2023,29,F,West,Call Center,1817.59,10,1,1
103867,11-06-2023,54,M,North,Online,1544.25,5,0,0
103868,11-06-2023,59,F,South,Agent,1032.2,0,0,0
103869,11-06-2023,34,F,West,Online,1618.92,15,0,0
103870,11-06-2023,54,M,West,Online,1055.39,5,1,0
103871,11-06-2023,56,M,West,Online,1616.36,5,1,0
103872,11-06-2023,45,F,South,Online,1685.03,20,0,1
103873,11-06-2023,58,F,South,Agent,1197.77,15,0,1
103874,11-06-2023,52,M,South,Call Center,1819.35,10,1,0
103875,11-06-2023,64,F,West,Agent,1911.09,10,1,0
103876,11-06-2023,35,F,East,Agent,1813.09,10,0,0
103877,11-06-2023,31,M,North,Agent,1305.11,20,0,0
103878,11-06-2023,52,M,East,Online,1586.64,10,0,0
103879,11-06-2023,61,M,South,Call Center,1914.82,0,1,0
103880,11-06-2023,58,M,West,Online,1320.66,10,0,1
103881,11-06-2023,24,M,West,Agent,1820.03,10,1,0
103882,11-06-2023,58,M,East,Online,1009.48,0,0,0
103883,11-06-2023,30,F,East,Call Center,1003.65,20,0,0
103884,11-06-2023,35,F,North,Call Center,1759.71,5,0,1
103885,11-06-2023,54,M,West,Online,1761.45,15,1,0
103886,11-06-2023,30,M,East,Agent,1788.98,20,0,0
103887,11-06-2023,53,F,North,Online,1930.03,10,1,0
103888,12-06-2023,48,F,South,Agent,1117.91,5,0,1
103889,12-06-2023,19,F,East,Call Center,1231.98,15,1,0
103890,12-06-2023,33,M,South,Online,1903.72,15,0,0
103891,12-06-2023,26,M,North,Call Center,1177.24,15,1,1
103892,12-06-2023,26,F,South,Agent,1682.23,0,0,0
103893,12-06-2023,55,M,West,Agent,1530.46,0,1,0
103894,12-06-2023,28,M,West,Online,1083.19,5,1,0
103895,12-06-2023,39,M,South,Online,1285.26,10,0,0
103896,12-06-2023,50,F,West,Online,1520.37,5,1,0
103897,12-06-2023,53,F,North,Call Center,1852.35,10,1,1
103898,12-06-2023,62,M,West,Agent,1707.54,20,0,0
103899,12-06-2023,40,M,South,Agent,1621.88,15,1,1
103900,12-06-2023,62,M,South,Call Center,1496.03,15,0,1
103901,12-06-2023,62,M,South,Online,1298.68,0,0,1
103902,12-06-2023,51,M,East,Online,1119.24,20,1,0
103903,12-06-2023,26,F,South,Call Center,1409.08,20,1,0
103904,12-06-2023,41,M,North,Agent,1028.52,10,1,1
103905,12-06-2023,25,M,West,Agent,1211.06,20,1,1
103906,12-06-2023,24,M,West,Agent,1432.48,0,1,1
103907,12-06-2023,53,F,East,Agent,1418.61,10,0,0
103908,12-06-2023,35,F,East,Call Center,1044.3,5,0,0
103909,12-06-2023,20,M,North,Agent,1589.06,10,1,1
103910,12-06-2023,45,F,South,Call Center,1549.68,5,1,1
103911,12-06-2023,23,F,East,Online,1078.1,10,1,0
103912,13-06-2023,61,F,West,Call Center,1943.16,15,1,0
103913,13-06-2023,61,F,East,Agent,1099.38,5,1,0
103914,13-06-2023,38,F,East,Online,1854.83,0,0,0
103915,13-06-2023,45,F,South,Call Center,1000.31,5,0,1
103916,13-06-2023,57,M,East,Call Center,1882.28,5,0,0
103917,13-06-2023,18,F,North,Call Center,1019.72,10,1,0
103918,13-06-2023,53,F,West,Online,1757.81,15,1,1
103919,13-06-2023,38,M,South,Call Center,1361.69,10,1,0
103920,13-06-2023,60,M,West,Agent,1738.22,10,0,1
103921,13-06-2023,52,M,North,Online,1401.75,15,0,1
103922,13-06-2023,30,M,North,Online,1070.91,10,0,1
103923,13-06-2023,27,F,East,Call Center,1767.51,15,0,0
103924,13-06-2023,61,F,East,Agent,1071.25,0,1,0
103925,13-06-2023,64,F,East,Online,1922.12,15,1,0
103926,13-06-2023,27,F,West,Call Center,1050.97,20,1,0
103927,13-06-2023,63,M,North,Agent,1479.33,15,1,0
103928,13-06-2023,30,F,South,Call Center,1723.03,15,1,0
103929,13-06-2023,54,F,East,Call Center,1393.25,20,1,0
103930,13-06-2023,55,M,West,Online,1217.23,15,0,0
103931,13-06-2023,41,F,East,Online,1759.09,5,1,1
103932,13-06-2023,19,F,North,Call Center,1784.29,10,1,1
103933,13-06-2023,39,F,South,Online,1922.69,10,1,0
103934,13-06-2023,34,F,North,Online,1376.17,0,1,1
103935,13-06-2023,53,M,West,Agent,1506.25,0,1,0
103936,14-06-2023,31,M,East,Agent,1363.13,20,1,1
103937,14-06-2023,27,M,North,Call Center,1257.08,5,1,0
103938,14-06-2023,52,M,West,Call Center,1751.03,0,1,0
103939,14-06-2023,42,M,East,Call Center,1339.65,10,0,0
103940,14-06-2023,20,F,South,Call Center,1428.15,0,0,0
103941,14-06-2023,64,F,North,Agent,1403.67,0,0,0
103942,14-06-2023,55,M,East,Online,1712.66,15,1,0
103943,14-06-2023,34,M,East,Agent,1917.8,0,0,0
103944,14-06-2023,29,M,East,Call Center,1666.76,20,1,0
103945,14-06-2023,41,F,East,Call Center,1471.58,10,0,0
103946,14-06-2023,46,M,North,Agent,1779.21,20,0,0
103947,14-06-2023,60,F,East,Agent,1640.97,20,1,0
103948,14-06-2023,42,F,West,Call Center,1060.61,5,1,0
103949,14-06-2023,53,F,North,Online,1095.66,15,1,1
103950,14-06-2023,43,F,East,Call Center,1037.92,20,1,0
103951,14-06-2023,55,M,North,Agent,1456.82,5,0,1
103952,14-06-2023,18,F,West,Call Center,1825.85,10,0,0
103953,14-06-2023,37,F,West,Call Center,1313.08,10,1,1
103954,14-06-2023,45,M,North,Online,1384.16,5,0,0
103955,14-06-2023,33,F,East,Call Center,1909.48,20,0,0
103956,14-06-2023,64,F,East,Call Center,1836.9,20,0,0
103957,14-06-2023,34,F,West,Call Center,1665.05,15,1,0
103958,14-06-2023,57,M,East,Agent,1266.8,15,1,0
103959,14-06-2023,45,F,West,Agent,1117.04,10,1,1
103960,15-06-2023,29,F,East,Online,1016.06,15,0,1
103961,15-06-2023,44,M,West,Call Center,1107.01,5,1,0
103962,15-06-2023,59,M,South,Agent,1292.6,10,1,1
103963,15-06-2023,64,F,East,Online,1551.79,20,0,1
103964,15-06-2023,47,F,East,Call Center,1064,10,1,0
103965,15-06-2023,58,M,East,Online,1136.23,0,1,1
103966,15-06-2023,51,F,North,Online,1181.08,10,1,0
103967,15-06-2023,54,M,East,Online,1631.98,15,0,0
103968,15-06-2023,23,F,North,Online,1615.79,5,1,0
103969,15-06-2023,24,M,North,Online,1550.77,20,0,1
103970,15-06-2023,49,F,West,Online,1250.5,20,0,0
103971,15-06-2023,49,M,North,Online,1371.12,15,0,0
103972,15-06-2023,42,M,North,Call Center,1096.69,15,0,0
103973,15-06-2023,50,M,South,Call Center,1226.46,15,0,0
103974,15-06-2023,24,M,East,Online,1897.71,0,0,0
103975,15-06-2023,29,M,North,Call Center,1979.69,5,1,0
103976,15-06-2023,33,F,East,Online,1647.66,0,1,0
103977,15-06-2023,33,F,North,Call Center,1916.82,15,0,0
103978,15-06-2023,60,M,West,Agent,1642.74,5,0,0
103979,15-06-2023,53,F,South,Online,1033.2,15,1,1
103980,15-06-2023,30,F,North,Agent,1996.76,5,1,1
103981,15-06-2023,24,F,East,Online,1098.95,20,1,0
103982,15-06-2023,53,F,West,Online,1682.64,0,0,0
103983,15-06-2023,64,F,East,Agent,1252.84,15,0,1
103984,16-06-2023,26,F,West,Agent,1391.98,15,1,0
103985,16-06-2023,49,M,South,Agent,1645.93,10,0,1
103986,16-06-2023,28,F,West,Online,1436.49,20,0,0
103987,16-06-2023,25,F,East,Agent,1250.55,15,0,0
103988,16-06-2023,50,F,East,Agent,1334.45,0,0,0
103989,16-06-2023,40,M,North,Call Center,1341.55,20,1,0
103990,16-06-2023,42,F,West,Call Center,1959.32,15,0,0
103991,16-06-2023,25,F,East,Agent,1798.61,0,0,0
103992,16-06-2023,62,F,North,Agent,1458.55,10,0,1
103993,16-06-2023,39,M,South,Agent,1199.82,10,0,0
103994,16-06-2023,21,F,East,Agent,1811.02,0,1,0
103995,16-06-2023,57,M,North,Call Center,1157.18,20,0,0
103996,16-06-2023,20,F,East,Online,1210.46,0,0,0
103997,16-06-2023,46,M,West,Agent,1366.01,0,1,0
103998,16-06-2023,58,M,North,Agent,1880.35,10,0,0
103999,16-06-2023,46,M,West,Call Center,1131.79,10,0,0
104000,16-06-2023,51,F,South,Agent,1122.23,10,0,0
104001,16-06-2023,51,M,West,Agent,1493.97,15,0,0
104002,16-06-2023,45,M,North,Call Center,1276.41,15,1,1
104003,16-06-2023,30,M,East,Agent,1568.73,5,1,1
104004,16-06-2023,32,M,North,Agent,1451.64,15,1,1
104005,16-06-2023,40,F,West,Call Center,1434.96,20,0,1
104006,16-06-2023,61,F,West,Online,1111.97,20,0,0
104007,16-06-2023,43,F,East,Agent,1141.05,10,1,1
104008,17-06-2023,21,F,South,Agent,1821.08,0,1,0
104009,17-06-2023,43,M,North,Online,1885.88,10,0,0
104010,17-06-2023,57,F,East,Call Center,1234.68,0,0,0
104011,17-06-2023,26,M,East,Online,1113.46,10,0,1
104012,17-06-2023,22,F,East,Agent,1053.42,10,0,0
104013,17-06-2023,49,F,North,Online,1608.3,20,0,0
104014,17-06-2023,37,F,North,Call Center,1715.35,0,0,1
104015,17-06-2023,28,M,North,Agent,1372.81,5,0,0
104016,17-06-2023,32,F,South,Call Center,1679.68,5,0,0
104017,17-06-2023,49,F,East,Call Center,1712.96,10,0,0
104018,17-06-2023,45,F,West,Online,1935.34,10,0,1
104019,17-06-2023,39,M,West,Online,1064.87,20,1,1
104020,17-06-2023,58,F,East,Call Center,1192.29,0,0,1
104021,17-06-2023,34,F,West,Call Center,1068.53,10,0,0
104022,17-06-2023,43,M,South,Agent,1867.99,5,0,0
104023,17-06-2023,61,M,South,Call Center,1792.59,0,1,0
104024,17-06-2023,24,F,North,Call Center,1574.64,10,0,0
104025,17-06-2023,59,F,North,Online,1083.66,0,1,0
104026,17-06-2023,43,F,North,Call Center,1273.31,20,0,0
104027,17-06-2023,42,M,North,Call Center,1297.72,5,1,1
104028,17-06-2023,27,M,North,Online,1560.74,0,1,1
104029,17-06-2023,62,M,West,Agent,1258.04,5,0,0
104030,17-06-2023,36,F,West,Online,1072.96,10,1,0
104031,17-06-2023,28,M,North,Online,1730.76,15,1,0
104032,18-06-2023,30,F,South,Call Center,1299.08,0,0,0
104033,18-06-2023,25,M,West,Call Center,1452.37,5,0,0
104034,18-06-2023,57,M,South,Agent,1127.67,0,0,0
104035,18-06-2023,21,M,South,Call Center,1802.55,10,0,1
104036,18-06-2023,64,F,East,Agent,1565.53,10,0,0
104037,18-06-2023,48,F,East,Agent,1901.59,5,0,0
104038,18-06-2023,45,F,North,Agent,1495.47,20,1,1
104039,18-06-2023,28,F,South,Agent,1941.43,0,1,1
104040,18-06-2023,60,M,West,Call Center,1891.87,0,0,0
104041,18-06-2023,18,F,East,Online,1576.46,10,0,1
104042,18-06-2023,64,M,East,Online,1933.89,0,0,0
104043,18-06-2023,55,F,South,Call Center,1323.09,5,0,1
104044,18-06-2023,41,F,East,Call Center,1365.64,15,1,0
104045,18-06-2023,64,M,East,Agent,1045.48,10,1,0
104046,18-06-2023,48,M,West,Call Center,1589.2,15,0,1
104047,18-06-2023,58,F,South,Online,1721.92,0,1,0
104048,18-06-2023,63,F,East,Call Center,1773.52,20,1,0
104049,18-06-2023,43,M,South,Call Center,1149.82,5,0,1
104050,18-06-2023,22,M,East,Agent,1444.16,0,0,0
104051,18-06-2023,37,M,West,Agent,1176.86,5,1,0
104052,18-06-2023,58,M,South,Agent,1662.13,0,0,1
104053,18-06-2023,28,M,East,Agent,1157.95,0,0,1
104054,18-06-2023,50,F,West,Online,1904.16,0,0,1
104055,18-06-2023,55,F,East,Call Center,1230.63,10,1,1
104056,19-06-2023,44,F,South,Call Center,1291.4,15,1,1
104057,19-06-2023,51,F,East,Agent,1850.91,20,1,1
104058,19-06-2023,32,M,South,Online,1458.47,15,1,0
104059,19-06-2023,49,M,South,Online,1024,15,0,0
104060,19-06-2023,38,M,East,Call Center,1494.59,5,0,0
104061,19-06-2023,63,F,West,Agent,1084.54,10,1,0
104062,19-06-2023,22,M,North,Call Center,1985.34,10,1,0
104063,19-06-2023,23,M,West,Call Center,1588.11,0,0,1
104064,19-06-2023,55,F,West,Online,1256.53,15,1,0
104065,19-06-2023,39,F,East,Online,1563.72,20,1,1
104066,19-06-2023,35,F,West,Call Center,1076.87,5,1,0
104067,19-06-2023,31,M,West,Agent,1799.89,10,1,0
104068,19-06-2023,27,M,North,Agent,1925.33,0,1,0
104069,19-06-2023,63,F,West,Call Center,1874.44,20,1,1
104070,19-06-2023,30,F,North,Call Center,1341.76,15,1,0
104071,19-06-2023,48,M,East,Agent,1325.77,20,0,0
104072,19-06-2023,47,F,North,Agent,1035.09,10,0,0
104073,19-06-2023,20,M,South,Agent,1651.4,5,0,0
104074,19-06-2023,47,F,South,Call Center,1534.9,15,1,0
104075,19-06-2023,23,F,North,Online,1459.35,5,0,0
104076,19-06-2023,46,F,South,Agent,1907.63,20,0,1
104077,19-06-2023,25,M,East,Agent,1167.88,20,0,0
104078,19-06-2023,61,M,South,Agent,1009.67,0,0,0
104079,19-06-2023,62,F,North,Call Center,1073.32,15,1,1
104080,20-06-2023,60,M,East,Online,1223.37,20,0,1
104081,20-06-2023,61,F,South,Online,1033.29,10,0,1
104082,20-06-2023,50,F,East,Agent,1502.84,10,0,0
104083,20-06-2023,34,M,North,Call Center,1314.09,5,0,1
104084,20-06-2023,28,M,South,Online,1180.48,10,1,0
104085,20-06-2023,30,M,East,Call Center,1750.08,20,1,0
104086,20-06-2023,28,M,East,Online,1204.45,10,0,0
104087,20-06-2023,48,F,South,Agent,1687.61,15,0,0
104088,20-06-2023,45,M,East,Call Center,1349.26,5,0,0
104089,20-06-2023,61,M,East,Agent,1511.83,15,0,1
104090,20-06-2023,23,F,North,Online,1933.87,20,1,1
104091,20-06-2023,58,F,North,Online,1037.35,20,1,1
104092,20-06-2023,33,F,North,Agent,1500.26,10,0,0
104093,20-06-2023,21,F,North,Online,1854.42,0,1,1
104094,20-06-2023,52,M,North,Agent,1587.97,0,1,0
104095,20-06-2023,43,M,North,Agent,1276.87,20,0,0
104096,20-06-2023,29,F,South,Agent,1397.68,20,0,1
104097,20-06-2023,28,F,North,Online,1680.27,5,1,1
104098,20-06-2023,54,M,East,Call Center,1890.81,20,1,0
104099,20-06-2023,42,M,South,Agent,1041.07,20,1,0
104100,20-06-2023,35,M,East,Call Center,1071.54,5,0,0
104101,20-06-2023,36,M,North,Online,1325.05,15,0,1
104102,20-06-2023,40,M,North,Online,1232.78,15,0,1
104103,20-06-2023,55,F,East,Call Center,1264.93,5,0,0
104104,21-06-2023,35,F,East,Agent,1221.27,5,1,0
104105,21-06-2023,43,F,East,Online,1195.83,15,0,0
104106,21-06-2023,23,F,West,Agent,1130.62,15,1,0
104107,21-06-2023,21,M,West,Agent,1933.95,15,1,0
104108,21-06-2023,61,F,West,Call Center,1144.19,15,1,0
104109,21-06-2023,46,M,West,Online,1204.4,10,1,1
104110,21-06-2023,51,M,South,Call Center,1246.27,5,0,0
104111,21-06-2023,34,M,North,Online,1933.01,0,1,0
104112,21-06-2023,60,M,East,Call Center,1755.71,10,1,1
104113,21-06-2023,60,M,North,Online,1789.7,0,0,0
104114,21-06-2023,33,M,East,Online,1104.76,0,1,1
104115,21-06-2023,19,M,North,Online,1836.31,20,0,0
104116,21-06-2023,51,F,South,Agent,1408.19,5,0,0
104117,21-06-2023,25,M,West,Agent,1262.82,10,0,0
104118,21-06-2023,30,F,North,Call Center,1575.75,5,0,0
104119,21-06-2023,59,F,East,Call Center,1822.18,15,1,1
104120,21-06-2023,25,M,North,Online,1778.65,5,0,0
104121,21-06-2023,47,M,South,Online,1890,0,1,1
104122,21-06-2023,49,F,South,Agent,1928.13,15,1,1
104123,21-06-2023,53,F,North,Agent,1238.12,5,0,0
104124,21-06-2023,64,F,West,Agent,1423.86,5,1,1
104125,21-06-2023,47,F,East,Call Center,1014.63,0,1,0
104126,21-06-2023,18,M,South,Agent,1879.32,15,1,0
104127,21-06-2023,60,M,South,Call Center,1154.57,0,0,1
104128,22-06-2023,56,M,North,Agent,1861.47,5,1,0
104129,22-06-2023,34,F,South,Agent,1329.39,10,0,1
104130,22-06-2023,37,M,South,Online,1368.13,10,0,1
104131,22-06-2023,41,F,East,Call Center,1039.13,20,0,1
104132,22-06-2023,39,M,West,Agent,1326.88,10,1,1
104133,22-06-2023,46,F,East,Online,1888.36,15,1,0
104134,22-06-2023,39,M,West,Call Center,1025.55,20,1,0
104135,22-06-2023,61,M,East,Call Center,1406.33,15,0,0
104136,22-06-2023,26,F,North,Agent,1031.4,10,1,1
104137,22-06-2023,54,F,South,Call Center,1370.92,10,0,0
104138,22-06-2023,27,F,West,Online,1172.64,5,0,1
104139,22-06-2023,53,F,North,Online,1252.22,15,1,1
104140,22-06-2023,54,F,South,Call Center,1877.6,0,1,0
104141,22-06-2023,45,M,South,Online,1436.05,5,0,0
104142,22-06-2023,45,F,South,Call Center,1273.8,15,0,0
104143,22-06-2023,59,M,East,Online,1589.34,20,1,1
104144,22-06-2023,60,M,North,Call Center,1142.11,15,1,1
104145,22-06-2023,38,M,North,Call Center,1259.39,20,1,0
104146,22-06-2023,41,M,South,Call Center,1546.25,20,0,1
104147,22-06-2023,59,M,West,Online,1237.52,10,1,0
104148,22-06-2023,57,F,North,Call Center,1679.13,0,1,0
104149,22-06-2023,19,F,East,Call Center,1491.49,15,0,0
104150,22-06-2023,25,M,West,Agent,1771.99,0,0,0
104151,22-06-2023,44,M,West,Agent,1948.24,20,1,0
104152,23-06-2023,39,F,West,Call Center,1115.8,10,1,1
104153,23-06-2023,54,F,West,Agent,1334.67,0,1,1
104154,23-06-2023,44,M,North,Call Center,1319.55,5,0,0
104155,23-06-2023,46,F,South,Agent,1151.18,20,1,1
104156,23-06-2023,20,F,West,Online,1810.3,5,0,0
104157,23-06-2023,61,F,East,Online,1759.88,0,1,1
104158,23-06-2023,30,M,East,Call Center,1484.43,0,0,0
104159,23-06-2023,62,F,South,Call Center,1537.77,0,1,0
104160,23-06-2023,27,M,North,Online,1059.54,15,1,0
104161,23-06-2023,53,M,South,Online,1555.51,20,1,1
104162,23-06-2023,26,M,West,Agent,1791.34,20,0,0
104163,23-06-2023,44,M,North,Call Center,1573.83,20,0,0
104164,23-06-2023,51,M,North,Online,1265.31,15,0,0
